checklist_id,last_edited_date,country,country_code,state,state_code,county,county_code,iba_code,bcr_code,usfws_code,atlas_block,locality,locality_id,locality_type,observation_date,time_observations_started,observer_id,sampling_event_identifier,protocol_type,protocol_code,project_code,duration_minutes,effort_distance_km,effort_area_ha,number_observers,all_species_reported,group_identifier,trip_comments,X,Y,latitude,longitude,time_to_next_sunset,time_to_next_sunrise,time_from_last_sunrise,time_from_last_sunset,is_up,land_cover,fold_id,cell_id,log_duration,time_of_day,time_of_day_fine,dominant_land_cover,daytimes_alt
S57178072,2019-06-07 19:46:04,United States,US,Arizona,US-AZ,Yavapai,US-AZ-025,,34.0,,,"86305, Prescott US-AZ (34.5547,-112.5195)",L9426896,P,2019-06-05,10:00:00,obs689666,S57178072,Stationary,P21,EBIRD,60,,,2,True,,,-2971989.30542662,375389.598704711,34.5546989999997,-112.519478,9.665,19.2891666666667,4.70777777777778,14.344166666666698,True,42,1,12766,4.0943445622221,morning,9-12,forest,late-morning
S57501507,2019-06-18 23:15:28,United States,US,Michigan,US-MI,Kalamazoo,US-MI-077,,23.0,,,Bali Ct,L6954392,P,2019-06-15,17:00:00,obs1031891,S57501507,Stationary,P21,EBIRD,90,,,1,True,,,-498971.01962236,705664.792053598,42.2074850999999,-85.5333012,4.33555555555556,13.088055555555599,10.9122222222222,19.671111111111102,True,24,3,5740,4.499809670330265,afternoon/evening,15-18,developed,early-evening
S57943790,2019-07-05 11:44:11,United States,US,Virginia,US-VA,Page,US-VA-139,,28.0,,,"7696 S Page Valley Rd, Rileyville US-VA (38.7729,-78.4239)",L9425506,P,2019-06-15,11:36:00,obs482532,S57943790,Stationary,P21,EBIRD,120,,,1,True,,,93499.7104631989,308289.401067943,38.7729357619233,-78.42385090143951,9.071666666666669,18.204166666666698,5.7966666666666695,14.935,True,41,1,9393,4.787491742782046,morning,9-12,forest,late-morning
S57661879,2019-10-31 19:41:46,United States,US,Pennsylvania,US-PA,Bucks,US-PA-017,,29.0,,,Ralph Stover SP,L3304185,H,2019-06-24,14:30:00,obs1007024,S57661879,Stationary,P21,EBIRD,25,,,1,True,,,373551.24925531604,501166.29240480205,40.4348735999998,-75.0980008,6.076388888888889,15.022222222222199,8.982777777777779,17.9258333333333,True,41,3,7770,3.2188758248682006,afternoon/evening,12-15,forest,mid-day
S57528617,2019-06-29 06:07:38,United States,US,Maine,US-ME,Knox,US-ME-013,,,,43069G3NW,Allen Island west side (Monhegan NW),L9501559,P,2019-06-20,06:17:00,obs53921,S57528617,Traveling,P22,EBIRD_ATL_ME,38,0.71,,1,True,,"Ponds to Betty’s beach. Foggy, mid 50s light breeze SE",820656.273280983,920097.19812065,43.871717999999895,-69.317397,14.0997222222222,22.6319444444444,1.37111111111111,9.90472222222222,True,11,2,4055,3.6375861597263857,morning,6-9,water,early-morning
S57787726,2019-06-29 14:27:17,United States,US,Oregon,US-OR,Yamhill,US-OR-071,,5.0,,,SW Linden Ln US-OR,L4047753,P,2019-06-29,11:12:00,obs668282,S57787726,Stationary,P21,EBIRD,14,,,1,True,,,-3314712.96749471,1826156.13527394,45.2783452999999,-123.0137503,9.86444444444444,18.259444444444398,5.74916666666667,14.133888888888901,True,22,1,2528,2.6390573296152584,morning,9-12,developed,late-morning
S57237324,2019-06-09 17:19:52,United States,US,Oregon,US-OR,Lane,US-OR-039,,5.0,,,Fern Ridge WMA--Royal Unit (Royal footpath and north of Royal),L5988412,H,2019-06-09,07:26:00,obs269672,S57237324,Traveling,P22,EBIRD_PNW,29,0.483,,1,True,,,-3393068.59773067,1714758.98045496,44.0725630999999,-123.25445649999999,13.481388888888901,22.0633333333333,1.9333333333333302,10.5288888888889,True,95,2,3710,3.367295829986474,morning,6-9,baseline,early-morning
S57076263,2019-06-04 10:03:00,United States,US,Maryland,US-MD,Wicomico,US-MD-045,,30.0,,,"1821 East Clear Lake Drive, Salisbury, Maryland, US (38.318, -75.593)",L9394366,P,2019-06-04,10:01:00,obs1384010,S57076263,Stationary,P21,EBIRD,1,,,1,True,,,341466.884414997,264477.78325651103,38.3181172650792,-75.5932819681201,10.350277777777801,19.6402777777778,4.35527777777778,13.6602777777778,True,21,3,9892,0.0,morning,9-12,developed,late-morning
S57016781,2019-06-02 21:22:48,United States,US,California,US-CA,Los Angeles,US-CA-037,,32.0,,,Nature Park (South Pasadena),L6484897,H,2019-06-02,17:03:00,obs214861,S57016781,Traveling,P22,EBIRD,61,1.03,,1,True,,,-3473355.27086758,526891.555961063,34.1126217999997,-118.17528610000001,2.945,12.645833333333302,11.35,21.065,True,22,2,13111,4.110873864173311,afternoon/evening,15-18,developed,late-evening
S57744728,2019-06-27 19:55:05,United States,US,Colorado,US-CO,Larimer,US-CO-069,US-CO_472,16.0,,,"Lawn Lake Trail, Estes Park, Colorado, US (40.408, -105.626)",L9545779,P,2019-06-27,15:10:00,obs330339,S57744728,Traveling,P22,EBIRD,10,0.579,,1,True,,,-2189371.01224102,800367.980130881,40.407576699999794,-105.6259639,5.446388888888889,14.4113888888889,9.59527777777778,18.5538888888889,True,42,1,7661,2.302585092994046,afternoon/evening,15-18,forest,early-evening
S57472467,2020-02-17 17:09:33,United States,US,Michigan,US-MI,Washtenaw,US-MI-161,,23.0,,,Loyola Drive,L4570411,P,2019-06-17,19:35:00,obs316770,S57472467,Traveling,P22,EBIRD,76,0.331,,1,True,,,-352345.13284841104,706750.500762857,42.2904666999999,-83.76400890000001,1.65138888888889,10.3844444444444,13.6172222222222,22.3544444444444,True,21,3,5751,4.330733340286331,afternoon/evening,18-21,developed,late-evening
S57769072,2019-06-28 19:43:01,United States,US,North Carolina,US-NC,Durham,US-NC-063,,29.0,,,Durham Hotel Rooftop,L4799138,H,2019-06-28,16:34:00,obs349319,S57769072,Stationary,P21,EBIRD,3,,,1,True,,,54035.764507044296,-118.50943440932699,35.997357299999706,-78.90102440000001,4.04027777777778,13.4605555555556,10.5458333333333,19.9602777777778,True,21,2,11858,1.0986122886681098,afternoon/evening,15-18,developed,early-evening
S57739936,2019-06-27 16:14:53,United States,US,Michigan,US-MI,Washtenaw,US-MI-161,,23.0,,,private residence,L2793273,P,2019-06-27,07:00:00,obs312067,S57739936,Stationary,P21,EBIRD,15,,,1,True,,,-348336.64731908,713923.352924901,42.3564725999999,-83.7195218,14.2638888888889,23.006111111111103,1.00083333333333,9.736388888888891,True,90,3,5572,2.70805020110221,morning,6-9,baseline,early-morning
S57436406,2020-03-25 14:17:07,United States,US,Pennsylvania,US-PA,Lancaster,US-PA-071,,29.0,,,BBS Brunnerville Stop #9,L5967293,P,2019-06-15,05:44:00,obs177054,S57436406,Stationary,P21,EBIRD,3,,,1,True,,,275816.920817222,474660.992216916,40.2327949999998,-76.25954209999999,14.871666666666698,23.8486111111111,0.151944444444444,9.134722222222221,True,43,3,7931,1.0986122886681098,morning,3-6,forest,early-morning
S57774454,2019-07-05 17:35:51,United States,US,Montana,US-MT,Carbon,US-MT-009,,10.0,,,"Unknown Location - (45.061, -109.41)",L9552043,P,2019-06-27,13:25:00,obs263697,S57774454,Traveling,P22,EBIRD,36,2.0,,1,True,,,-2331393.88900717,1387905.67457779,45.0609541999999,-109.4101443,7.72916666666667,16.1336111111111,7.87388888888889,16.2708333333333,True,42,2,2724,3.58351893845611,afternoon/evening,12-15,forest,mid-day
G4315360,2019-06-26 11:40:27,United States,US,Virginia,US-VA,Loudoun,US-VA-107,,29.0,,o38077H6NW,"22499 Polecat Hill Rd, Middleburg US-VA (38.9976,-77.7358)",L9537428,P,2019-06-26,07:49:00,"obs197636,obs286583","S57704142,S57706860",Traveling,P22,EBIRD_ATL_VA,93,2.155,,2,True,G4315360,,152798.73990085,334137.1281138,38.997586675666106,-77.7358017240602,12.860833333333302,21.970555555555602,2.03527777777778,11.1402777777778,True,41,1,9235,4.532599493153256,morning,6-9,forest,early-morning
S57425365,2019-08-12 10:29:42,United States,US,California,US-CA,Orange,US-CA-059,,32.0,,,17461 Skyline Lane,L1959444,P,2019-06-15,16:00:00,obs124396,S57425365,Stationary,P21,EBIRD,30,,,1,True,,,-3476821.75969169,479315.48617333104,33.7088383999996,-118.0016506,4.0675,13.686388888888901,10.315,19.9386111111111,True,23,2,13305,3.4011973816621555,afternoon/evening,15-18,developed,early-evening
S57478759,2019-06-18 05:54:25,United States,US,Illinois,US-IL,Will,US-IL-197,,22.0,,,"1401 Enborn Drive, Joliet, Illinois, US (41.546, -88.253)",L9239099,P,2019-06-17,18:11:00,obs980870,S57478759,Stationary,P21,EBIRD,2,,,1,True,,,-730309.395631581,650405.7998726179,41.5464536999999,-88.2533783,2.3072222222222205,11.1272222222222,12.874444444444402,21.698333333333302,True,22,2,6443,0.6931471805599453,afternoon/evening,18-21,developed,late-evening
S58917627,2019-08-11 15:05:40,United States,US,Arkansas,US-AR,Washington,US-AR-143,,24.0,,,"West Fork, AR",L9779577,P,2019-06-02,08:00:00,obs356060,S58917627,Stationary,P21,EBIRD,300,,,1,True,,,-1319595.32801939,97778.18520380619,35.9361756999997,-94.17690909999999,12.474166666666699,22.016388888888898,1.9788888888888898,11.5363888888889,True,41,1,11794,5.703782474656201,morning,6-9,forest,early-morning
S57152051,2019-06-07 11:32:39,United States,US,New Jersey,US-NJ,Somerset,US-NJ-035,US-NJ_3125,29.0,,,Duke Farms IBA,L450417,H,2019-06-06,19:40:00,obs795562,S57152051,Traveling,P22,EBIRD,60,2.414,,1,True,,,413094.75359204103,515368.14246709296,40.544704999999794,-74.624022,0.770277777777778,9.803055555555561,14.1927777777778,23.240277777777802,True,90,3,7600,4.0943445622221,afternoon/evening,18-21,baseline,late-evening
S57622973,2019-06-24 09:50:12,United States,US,Minnesota,US-MN,Nobles,US-MN-105,,11.0,,,Compass Prairie SNA,L8845249,H,2019-06-23,11:27:00,obs629380,S57622973,Traveling,P22,EBIRD,20,1.931,,1,True,,,-1311017.22920402,956986.5849989441,43.57345779999989,-95.7454634,9.685555555555561,18.259166666666697,5.745555555555559,14.3169444444444,True,82,1,4330,2.995732273553991,morning,9-12,baseline,late-morning
G4288938,2019-06-16 20:49:34,United States,US,Washington,US-WA,San Juan,US-WA-055,,5.0,,,English Camp,L1028900,H,2019-06-12,04:30:00,"obs145593,obs140028","S57310533,S57440756",Traveling,P22,EBIRD,80,1.609,,2,True,G4288938,,-3155166.9028891004,2162693.63663488,48.58755449998571,-123.15030959999999,16.751666666666697,0.669444444444444,23.3272222222222,7.25833333333333,False,11,2,138,4.382026634673881,night,3-6,water,dawn
S57308804,2019-06-12 07:16:48,United States,US,New York,US-NY,Suffolk,US-NY-103,,30.0,,,Central islip backyard,L4816894,P,2019-06-12,07:15:00,obs784503,S57308804,Stationary,P21,EBIRD,15,,,1,True,,,532496.0558766479,549565.918335751,40.78700789999979,-73.1910467,13.1597222222222,22.0966666666667,1.90222222222222,10.8483333333333,True,22,3,7418,2.70805020110221,morning,6-9,developed,early-morning
S57815768,2019-06-30 14:20:30,United States,US,Pennsylvania,US-PA,Chester,US-PA-029,,29.0,,,"114 Columbia Dr, Coatesville US-PA (39.9456,-75.8225)",L9267591,P,2019-06-30,13:44:00,obs662161,S57815768,Stationary,P21,EBIRD,35,,,1,True,,,314263.507708275,444175.06203226704,39.94556899999979,-75.822523,6.866111111111111,15.9047222222222,8.10333333333333,17.1327777777778,True,41,3,8264,3.5553480614894135,afternoon/evening,12-15,forest,mid-day
S57226375,2019-06-09 12:19:57,United States,US,Wisconsin,US-WI,Iron,US-WI-051,,12.0,,4609044CE,S of Sullivan rd,L9437328,P,2019-06-06,07:45:00,obs408665,S57226375,Traveling,P22,EBIRD_ATL_WI,12,2.847,,1,True,,,-844873.098464587,1210611.63147152,46.42528899999989,-90.403277,13.093333333333302,21.4172222222222,2.5766666666666698,10.919444444444402,True,41,1,1649,2.4849066497880004,morning,6-9,forest,early-morning
S57373835,2019-06-14 16:31:39,United States,US,Mississippi,US-MS,Hinds,US-MS-049,,27.0,,,Friends' Home.,L9468200,P,2019-06-13,18:30:00,obs1325614,S57373835,Stationary,P21,EBIRD,30,,,2,True,,Sitting on front porch.,-1020652.73807689,-340660.95372511697,32.3989131999996,-90.3208727000001,1.6525,11.395833333333302,12.605,22.3541666666667,True,41,3,14151,3.4011973816621555,afternoon/evening,18-21,forest,late-evening
S57108330,2019-06-05 12:01:02,United States,US,North Carolina,US-NC,Rockingham,US-NC-157,,29.0,,,BBS Eden Route--Stop 2,L3592976,P,2019-06-05,05:33:00,obs86766,S57108330,Stationary,P21,EBIRD,3,,,1,True,,,-31666.242974070898,42217.3532126962,36.379767199999705,-79.8528063,15.0188888888889,0.48277777777777797,23.513055555555603,8.990833333333331,False,41,2,11460,1.0986122886681098,morning,3-6,forest,dawn
S57647262,2020-04-25 23:10:43,United States,US,Pennsylvania,US-PA,Centre,US-PA-027,,28.0,,,Engstrom House,L1785256,P,2019-06-24,09:14:00,obs532742,S57647262,Stationary,P21,EBIRD,1,,,1,True,,,140008.073423371,533415.601017285,40.7937937999998,-77.8422362,11.545833333333302,20.4519444444444,3.55333333333333,12.456111111111099,True,21,1,7390,0.0,morning,9-12,developed,late-morning
S57335610,2019-06-13 07:32:53,United States,US,Maryland,US-MD,Garrett,US-MD-023,US-PA_3912,28.0,,,Finzel Swamp,L454769,H,2019-06-12,12:20:00,obs134038,S57335610,Traveling,P22,EBIRD,35,0.499,,1,True,,"Sunny, 64℉, wind SE at 13 mph.  Combined list for birds seen and/or heard on the way in and on the way out.",47531.527616975705,410794.158513891,39.6999237791974,-78.94584533057021,8.40111111111111,17.4561111111111,6.54305555555556,15.606944444444402,True,41,1,8396,3.5553480614894135,night,12-15,forest,mid-day
S57068257,2019-06-03 23:25:55,United States,US,Washington,US-WA,Snohomish,US-WA-061,,5.0,,,Scriber Lake Park,L2308087,H,2019-06-03,19:24:00,obs1109930,S57068257,Traveling,P22,EBIRD,53,1.851,,1,True,,,-3137317.82555322,2056593.68809607,47.819986699999895,-122.30641370000001,1.62833333333333,9.81777777777778,14.1730555555556,22.3866666666667,True,23,2,630,3.970291913552122,afternoon/evening,18-21,developed,late-evening
S57843983,2019-07-01 14:02:56,United States,US,Washington,US-WA,Clark,US-WA-011,US-WA_293,5.0,,,Vancouver Lake,L359316,H,2019-06-24,12:15:00,obs838936,S57843983,Traveling,P22,EBIRD_PNW,45,0.805,,1,True,,,-3275861.58523356,1855556.03473564,45.669132299999895,-122.74251940000002,8.82444444444444,17.128055555555598,6.87777777777778,15.1772222222222,True,81,1,2100,3.8066624897703196,night,12-15,baseline,mid-day
S57818536,2019-06-30 15:56:46,United States,US,Illinois,US-IL,Cook,US-IL-031,,22.0,,,BECK LAKE--P3,L900296,P,2019-06-22,07:55:00,obs217894,S57818536,Stationary,P21,EBIRD_BCN,8,,,1,True,,,-694481.5545609171,706298.563823085,42.0764386999999,-87.88689140000001,12.6013888888889,21.3547222222222,2.6497222222222203,11.4016666666667,True,22,3,5908,2.0794415416798357,morning,6-9,developed,early-morning
S57519509,2020-07-25 21:35:54,United States,US,Wisconsin,US-WI,Waukesha,US-WI-133,,23.0,,4308812CW,My Home,L763251,P,2019-06-19,17:40:00,obs191172,S57519509,Stationary,P21,EBIRD_ATL_WI,1,,,1,True,,,-710601.3750347041,819799.0032076491,43.07776619999989,-88.2090661,2.9222222222222203,11.5547222222222,12.448055555555598,21.0827777777778,True,22,3,4837,0.0,afternoon/evening,15-18,developed,late-evening
S57076128,2019-06-04 09:58:15,United States,US,Massachusetts,US-MA,Essex,US-MA-009,US-MA_667,30.0,,,Salisbury Beach State Reservation,L129076,H,2019-06-04,09:20:00,obs223754,S57076128,Traveling,P22,EBIRD,37,0.998,,1,True,,,711019.584827906,791745.159294427,42.8268012999999,-70.8180008,10.954166666666698,19.7658333333333,4.22805555555556,13.0580555555556,True,11,2,5274,3.6109179126442243,morning,9-12,water,late-morning
S57397506,2019-06-18 23:05:15,United States,US,Arizona,US-AZ,Apache,US-AZ-001,US-AZ_2291,34.0,,,Becker Lake,L263435,H,2019-06-12,18:45:00,obs198755,S57397506,Stationary,P21,EBIRD,45,,,2,True,,"We sat at a bench next to the boat ramp and waited for Common Nighthawks to appear.  While waiting we watched swarms of flying non-biting aquatic midge flies flying over the lake and all around us.  Quite a few landed on us -- at least they were not mosquitoes.  Weather:  Sunny to sunset, breezy, becoming calm, 77 degrees.",-2707456.3881656,234927.77328226698,34.1555034999996,-109.3061496,0.7388888888888892,10.3338888888889,13.6661111111111,23.268055555555602,True,52,1,13135,3.8066624897703196,afternoon/evening,18-21,baseline,late-evening
S57807044,2019-06-30 09:12:21,United States,US,New Jersey,US-NJ,Bergen,US-NJ-003,,30.0,,,Halifax Road,L786203,H,2019-06-30,07:24:00,obs422062,S57807044,Traveling,P22,EBIRD,107,2.866,,1,True,,,446940.48321703204,577404.455304975,41.08529709999979,-74.183338,13.1525,22.0663888888889,1.9416666666666698,10.8461111111111,True,23,3,7055,4.672828834461906,morning,6-9,developed,early-morning
S57180193,2019-06-07 21:12:45,United States,US,Virginia,US-VA,Shenandoah,US-VA-171,,28.0,,o38078G6CE,Headquarters Rd,L3225277,P,2019-06-07,16:56:00,obs221743,S57180193,Stationary,P21,EBIRD_ATL_VA,7,,,1,True,,77F overcast,74655.6706944006,312791.014083923,38.8152680762869,-78.6402438365903,3.69166666666667,12.890833333333301,11.1061111111111,20.318055555555603,True,81,1,9392,1.9459101490553132,afternoon/evening,15-18,baseline,early-evening
S57614929,2019-06-23 07:35:50,United States,US,North Carolina,US-NC,Orange,US-NC-135,,29.0,,,Compton Rd.,L4476637,H,2019-06-23,06:23:00,obs153856,S57614929,Traveling,P22,EBIRD,73,2.414,,1,True,,,31602.7222559165,19494.8194099321,36.1750689999997,-79.148862,14.2413888888889,23.623333333333303,0.38111111111111107,9.761388888888892,True,81,2,11594,4.290459441148391,morning,6-9,baseline,early-morning
S57465826,2019-06-17 17:16:17,United States,US,New Mexico,US-NM,Valencia,US-NM-061,,16.0,,,Bosque Granjas Santuario de Aves,L8923603,P,2019-06-17,07:14:00,obs1297937,S57465826,Stationary,P21,EBIRD,15,,,1,True,,,-2455695.90017326,236161.671276947,34.8529247999997,-106.7025797,13.1433333333333,22.6516666666667,1.35027777777778,10.8619444444444,True,81,2,12537,2.70805020110221,morning,6-9,baseline,early-morning
S57920260,2020-06-03 18:35:00,United States,US,Arkansas,US-AR,Conway,US-AR-029,,25.0,,,USA-AR-00887-BL-AG-08 of 12,L8619238,P,2019-06-08,09:09:00,obs7873,S57920260,Stationary,P21,EBIRD,5,,,1,True,,Climate Watch survey;  Eastern Bluebird;  NEST BOXES- NO.,-1206549.35626737,21687.7750549244,35.4121199999997,-92.81688,11.265833333333301,20.7805555555556,3.2175,12.7427777777778,True,81,1,12169,1.6094379124341003,morning,9-12,baseline,late-morning
S57064106,2019-06-03 21:32:05,United States,US,Oklahoma,US-OK,Tulsa,US-OK-143,,22.0,,,Woodward Park,L1151990,H,2019-06-03,18:06:00,obs553404,S57064106,Traveling,P22,EBIRD,76,2.104,,1,True,,,-1475665.47829368,146133.82609319402,36.130110799999706,-95.9731293,2.5127777777777798,12.0227777777778,11.9727777777778,21.4975,True,22,2,11663,4.330733340286331,afternoon/evening,18-21,developed,late-evening
G5597133,2020-08-05 15:33:26,United States,US,Illinois,US-IL,Cook,US-IL-031,,22.0,,,John Duffy Preserve---P13,L558323,P,2019-06-25,06:58:00,"obs106714,obs90711","S57705557,S72137339",Stationary,P21,EBIRD_BCN,5,,,2,True,G5597133,,-701986.26905494,659894.940761917,41.6549981999999,-87.9261374,13.535555555555598,22.3477777777778,1.65805555555556,10.4661111111111,True,22,2,6445,1.6094379124341003,morning,6-9,developed,early-morning
S57106928,2019-06-05 11:08:27,United States,US,Minnesota,US-MN,Hennepin,US-MN-053,US-MN_2904,23.0,USFWS_692,,Old Cedar Ave. Bridge,L298015,H,2019-06-05,09:10:00,obs917529,S57106928,Traveling,P22,EBIRD,57,1.078,,1,True,,,-1089963.00968119,1063139.55056709,44.830623599999896,-93.24365340000001,11.749444444444402,20.3002777777778,3.6933333333333302,12.2630555555556,True,23,3,3077,4.04305126783455,morning,9-12,developed,late-morning
S57506711,2019-06-21 19:14:55,United States,US,Michigan,US-MI,Delta,US-MI-041,,12.0,,,Escanaba River Hydroelectric Dam,L2749516,H,2019-06-19,07:59:00,obs789500,S57506711,Traveling,P22,EBIRD,107,0.805,,1,True,,,-593860.271131224,1114430.80451738,45.795387999999896,-87.080188,13.706944444444401,21.9858333333333,2.0166666666666697,10.2980555555556,True,22,1,2213,4.672828834461906,morning,6-9,developed,early-morning
S57684796,2019-12-22 22:56:12,United States,US,North Carolina,US-NC,Orange,US-NC-135,,29.0,,,Severin Street,L1941647,P,2019-06-15,14:45:00,obs357835,S57684796,Stationary,P21,EBIRD,60,,,1,True,,,39292.0393067607,-8121.61898437288,35.926012999999706,-79.0648699,5.82277777777778,15.238333333333301,8.76277777777778,18.1833333333333,True,21,2,11857,4.0943445622221,afternoon/evening,12-15,developed,early-evening
S57281322,2019-06-11 07:30:17,United States,US,Maine,US-ME,Cumberland,US-ME-005,,14.0,,,"314 Middle Rd, Falmouth US-ME (43.7389,-70.2338)",L9445400,P,2019-06-10,18:35:00,obs53179,S57281322,Stationary,P21,EBIRD,2,,,1,True,,Eating under the backyard feeders.,748544.6293864909,897587.3623258179,43.738924999999895,-70.233751,1.78444444444444,10.3969444444444,13.600277777777801,22.2255555555556,True,42,2,4243,0.6931471805599453,afternoon/evening,18-21,forest,late-evening
